,Norway,NO1,NO2,NO3,NO4,NO5
2071-03-09 12:00:00,1.4891164,1.7237331,4.9475727,4.6746225,4.258961,3.44539
2071-03-10 12:00:00,1.5173943,1.4979169,3.7754035,4.580854,5.077378,3.233236
2071-03-11 12:00:00,3.4514804,3.0718176,5.8209987,7.4607067,8.546949,4.364565
2071-03-12 12:00:00,1.6694131,1.8386952,4.444445,5.2600513,7.945883,2.527493
2071-03-13 12:00:00,1.2243439,1.4053004,2.9120395,3.9249792,6.7238736,2.3583982
2071-03-14 12:00:00,1.2863189,1.4152703,2.5162873,6.656996,5.792166,2.91107
2071-03-15 12:00:00,1.3566221,1.5633072,2.5038455,4.4713817,5.702006,2.6488974
2071-03-16 12:00:00,2.2442365,1.7837099,3.269041,3.861061,6.9566345,2.2637386
2071-03-17 12:00:00,1.369988,1.3560486,4.0454445,3.509448,4.9600816,2.7810585
2071-03-18 12:00:00,1.6294241,1.5747594,3.2676635,4.429801,3.4691532,2.863574
2071-03-19 12:00:00,2.1545854,1.8984015,3.6238885,4.218453,5.926206,2.997978
2071-03-20 12:00:00,1.7805886,1.5531794,4.3326254,4.2536397,5.099002,3.0715015
2071-03-21 12:00:00,2.2345004,2.2154944,5.1533947,5.470505,3.9534628,3.2367527
2071-03-22 12:00:00,2.2227297,2.3936787,3.0739722,4.919218,5.837843,1.9882135
2071-03-23 12:00:00,3.1966486,2.541962,4.974893,4.6873064,6.209427,4.6016054
2071-03-24 12:00:00,3.1090274,2.4915714,4.4819555,5.795387,4.5913267,3.5953095
2071-03-25 12:00:00,2.605101,2.7268412,3.1262887,5.688945,4.506118,2.4946547
2071-03-26 12:00:00,2.7616646,1.9900224,2.8881197,3.2287216,4.1337132,3.1415882
2071-03-27 12:00:00,2.380078,1.6864004,4.0335913,2.9132407,3.58468,2.7452655
2071-03-28 12:00:00,2.2904792,1.9331727,4.0534625,3.1366868,3.7142162,2.345356
2071-03-29 12:00:00,1.8319817,1.9223734,3.02029,4.095183,3.2275488,1.9028939
2071-03-30 12:00:00,1.2923942,1.4227804,2.9744468,5.131097,3.368392,3.057071
2071-03-31 12:00:00,2.9592829,2.6543555,4.660443,4.840603,5.7379093,3.385711
2071-04-01 12:00:00,3.3937418,3.127002,5.8507924,5.764304,4.547871,4.871522
2071-04-02 12:00:00,3.7604291,3.5992613,4.4853024,6.3879776,5.3820553,3.4452846
2071-04-03 12:00:00,2.0437083,1.960948,4.310541,4.63656,5.3948145,3.1887724
2071-04-04 12:00:00,2.2261443,2.2611637,4.335526,4.406345,6.3779435,2.8926485
2071-04-05 12:00:00,3.3851132,2.46702,6.488288,3.2503386,6.785736,4.09139
2071-04-06 12:00:00,3.0290728,2.510074,4.5663767,4.1197524,5.2603703,3.0504816
2071-04-07 12:00:00,1.9076128,1.7826661,2.7142694,3.3550384,4.6584353,1.6696829
2071-04-08 12:00:00,1.941962,1.8739972,3.9615152,4.510345,4.89266,3.3888757
2071-04-09 12:00:00,1.7937691,1.7013137,4.1373634,5.060141,5.3473086,3.755627
2071-04-10 12:00:00,2.6928687,2.269161,4.1105623,4.4440994,5.544415,2.8948207
2071-04-11 12:00:00,3.4726608,3.1534877,4.5792017,6.448394,6.697679,4.3389335
2071-04-12 12:00:00,3.8940854,3.165747,4.7433014,5.08734,6.840899,3.4627004
2071-04-13 12:00:00,2.8689322,2.5504627,5.467784,3.6078944,5.073808,3.8834538
2071-04-14 12:00:00,3.0728993,2.9177914,5.3119535,3.610339,3.7664945,3.854772
2071-04-15 12:00:00,1.9447598,1.9247926,3.603851,3.9091823,3.4186532,3.26711
2071-04-16 12:00:00,1.655719,1.4202228,2.4743922,2.8258955,3.404367,1.6896906
2071-04-17 12:00:00,3.29746,2.9448166,5.343235,3.8813524,4.998088,3.6583924
2071-04-18 12:00:00,3.4816232,3.3297703,3.9625373,4.0014315,3.7675514,2.1770763
2071-04-19 12:00:00,2.8444357,2.7097764,4.061349,4.1176353,4.4766335,2.1996176
2071-04-20 12:00:00,1.484278,1.2547592,3.3315043,4.035362,5.036968,2.9769802
2071-04-21 12:00:00,3.2935948,2.7688522,4.3617153,4.9142118,5.49562,2.850861
2071-04-22 12:00:00,3.41087,2.632926,4.207023,2.6943717,4.2510476,2.1986718
2071-04-23 12:00:00,2.1476395,2.085533,2.6215448,4.5166473,5.7593055,1.5925037
2071-04-24 12:00:00,0.964507,1.1085194,2.2629547,4.399968,8.469887,1.3327878
2071-04-25 12:00:00,1.8410842,1.5761768,2.4861238,5.6606092,8.290623,2.9271364
2071-04-26 12:00:00,2.238673,1.8349298,2.543271,3.2875936,8.172187,1.764008
2071-04-27 12:00:00,2.5639899,1.8589004,3.0530899,1.868627,6.0646987,1.6247059
2071-04-28 12:00:00,3.0293202,2.2730274,4.2675843,2.1142857,5.5946712,2.1819649
2071-04-29 12:00:00,2.3345442,1.9308223,4.920703,2.2905965,4.924984,2.2266138
2071-04-30 12:00:00,1.22349,1.0363728,3.3674722,1.8749888,5.864428,1.6369139
2071-05-01 12:00:00,0.94985014,1.0100126,1.8828048,1.7895814,5.4143925,1.5454894
2071-05-02 12:00:00,1.1751717,1.1755692,1.8683866,2.7976875,3.711875,1.4713308
2071-05-03 12:00:00,1.3446518,1.6180184,3.3695717,3.1490295,2.6516278,2.5239713
2071-05-04 12:00:00,2.720305,2.4244368,3.0539374,3.199306,2.8820791,2.0012996
2071-05-05 12:00:00,2.8734903,2.357748,3.2836452,2.426718,3.474868,2.215857
2071-05-06 12:00:00,3.3522587,2.67688,3.5490382,2.4310036,5.105339,2.285006
2071-05-07 12:00:00,1.3572903,1.3703187,2.821822,2.5595071,3.759911,1.898014
2071-05-08 12:00:00,1.541175,1.184104,2.6413662,2.3384283,4.7459044,1.761645
2071-05-09 12:00:00,2.144915,1.8657641,1.707471,4.699717,5.602536,1.6177442
2071-05-10 12:00:00,2.685883,2.1418312,2.9979475,3.952574,3.816992,1.972462
2071-05-11 12:00:00,1.4835141,1.4320555,3.7920158,3.8220158,3.2881298,1.8647709
2071-05-12 12:00:00,1.210975,1.24048,2.561199,4.181671,4.500904,1.2525761
2071-05-13 12:00:00,2.664132,2.3635283,2.5498385,4.979418,5.2488904,1.5096209
2071-05-14 12:00:00,2.0111547,2.010766,3.9002533,4.191834,4.949977,2.3459268
2071-05-15 12:00:00,2.1615882,2.3167663,2.9517698,3.6276119,4.020429,1.8141022
2071-05-16 12:00:00,2.5073137,2.4211426,2.4175146,3.492639,2.8761868,1.648685
2071-05-17 12:00:00,1.407927,1.4123727,1.6099137,2.5450258,2.5427094,1.2060612
2071-05-18 12:00:00,1.9475713,1.521354,3.1988437,2.5560033,2.2255917,2.5085614
2071-05-19 12:00:00,2.5936992,2.4330473,4.959225,2.8011627,2.3544037,3.594663
2071-05-20 12:00:00,2.0462303,2.013643,2.9727519,2.0966187,3.0090535,1.2968054
2071-05-21 12:00:00,2.3759704,2.2423937,2.7324526,3.0941422,3.5647504,1.5837126
2071-05-22 12:00:00,1.3741971,1.4063836,3.6428003,3.0241387,4.348629,2.6621163
2071-05-23 12:00:00,0.8728703,1.0509979,3.1350367,2.2249446,4.505735,1.7298155
2071-05-24 12:00:00,1.1513655,1.1197242,2.5855312,2.418223,4.3709106,1.7491442
