,Norway,NO1,NO2,NO3,NO4,NO5
2036-01-11 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-11 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-11 07:30:00,0.95714283,0.9226006,0.78197676,0.02962298,0.0,0.274
2036-01-11 10:30:00,15.085714,18.545666,19.0625,14.27693,0.4846423,15.262
2036-01-11 13:30:00,11.164286,8.727554,12.136628,5.3532314,0.083981335,8.52
2036-01-11 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-11 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-11 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-12 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-12 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-12 07:30:00,2.392857,1.3320433,0.68313956,0.018850988,0.00019440125,0.206
2036-01-12 10:30:00,14.885715,15.632353,14.114825,7.507181,1.037325,18.49
2036-01-12 13:30:00,6.9,9.701239,13.545785,3.5233393,0.11975116,9.84
2036-01-12 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-12 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-12 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-13 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-13 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-13 07:30:00,3.4214287,2.3304954,1.3095931,0.027827648,0.00058320374,0.472
2036-01-13 10:30:00,55.335712,48.901703,23.12936,10.807002,0.70820373,16.562
2036-01-13 13:30:00,22.15,18.774767,12.305233,4.6687613,0.077760495,7.894
2036-01-13 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-13 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-13 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-14 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-14 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-14 07:30:00,2.4357142,2.121517,1.5188954,0.080341116,0.00019440125,0.632
2036-01-14 10:30:00,31.292856,38.66099,29.302326,13.541741,0.80365473,24.776
2036-01-14 13:30:00,14.7,15.887771,20.677326,6.916966,0.14910576,15.516
2036-01-14 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-14 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-14 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-15 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-15 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-15 07:30:00,3.6,2.9280186,3.327035,0.14991023,0.00058320374,0.96
2036-01-15 10:30:00,66.292854,59.33669,66.64099,25.23878,1.066874,42.584
2036-01-15 13:30:00,29.52143,25.397058,35.652615,9.438959,0.2027605,16.702
2036-01-15 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-15 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-15 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-16 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-16 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-16 07:30:00,0.79285717,0.9226006,0.877907,0.15978456,0.0027216175,0.604
2036-01-16 10:30:00,9.65,16.748451,19.75654,15.363555,0.6741835,19.78
2036-01-16 13:30:00,5.4428573,7.8506193,17.902617,5.975314,0.09564541,11.902
2036-01-16 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-16 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-16 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-17 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-17 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-17 07:30:00,5.2714286,3.8018575,3.809593,0.23967683,0.0025272162,1.256
2036-01-17 10:30:00,71.76428,57.756966,62.010902,16.763466,1.7465007,31.404
2036-01-17 13:30:00,21.442858,21.469814,30.997093,5.9528728,0.23172629,23.438
2036-01-17 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-17 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-17 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-18 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-18 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-18 07:30:00,1.0285715,1.6315789,1.6751454,0.28545782,0.0033048212,1.252
2036-01-18 10:30:00,14.45,30.667183,42.566135,23.890934,1.000972,43.196
2036-01-18 13:30:00,9.014286,14.982972,33.94622,13.604578,0.11780716,30.618
2036-01-18 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-18 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-18 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-19 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-19 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-19 07:30:00,3.3714285,3.3250773,4.3263083,0.5843806,0.019245723,2.126
2036-01-19 10:30:00,41.614285,52.49613,71.09375,38.010773,4.1450233,64.56
2036-01-19 13:30:00,16.9,23.56192,42.668606,18.332584,0.64930016,39.328
2036-01-19 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-19 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-19 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-20 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-20 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2036-01-20 07:30:00,4.292857,3.9040248,4.4505816,0.7450628,0.02663297,2.42
2036-01-20 10:30:00,53.771427,58.45356,71.874275,41.321365,4.3596425,70.096
2036-01-20 13:30:00,25.114286,27.311146,42.69695,20.78456,0.72842145,43.432
2036-01-20 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
