,Norway,NO1,NO2,NO3,NO4,NO5
2036-03-01 12:00:00,3.2107139,5.1230516,6.4602046,11.227317,7.6344504,7.3787646
2036-03-02 12:00:00,4.057273,4.027726,5.5414367,6.09472,5.270113,5.0341225
2036-03-03 12:00:00,2.2367284,2.5091658,4.681924,5.6164327,8.606787,3.0725684
2036-03-04 12:00:00,2.9984858,3.601372,5.664005,7.243115,4.733586,5.31059
2036-03-05 12:00:00,4.3593507,5.1299357,6.7518,8.716683,8.442407,6.6346426
2036-03-06 12:00:00,3.7669263,3.6705847,4.2988176,4.872655,6.727239,3.3315072
2036-03-07 12:00:00,2.17475,2.1697729,3.6256068,4.6729693,4.5057354,3.9920177
2036-03-08 12:00:00,3.513834,3.1241431,5.7799845,5.609176,6.548065,5.387455
2036-03-09 12:00:00,3.664341,3.669606,6.316816,6.967342,8.699874,6.0076537
2036-03-10 12:00:00,2.2237055,2.4215183,2.9102926,7.1856384,9.189986,3.408992
2036-03-11 12:00:00,3.4677522,3.762291,4.607116,8.10013,7.350765,5.2567334
2036-03-12 12:00:00,2.9644535,3.1217377,4.5067825,4.6718364,8.441059,3.563625
2036-03-13 12:00:00,4.3064313,4.69835,5.956485,6.6812873,10.617873,5.742088
2036-03-14 12:00:00,2.4623299,2.577472,8.228341,3.6134691,4.185702,5.655815
2036-03-15 12:00:00,3.5443366,3.8635104,6.968914,7.162587,3.8613486,6.9225173
2036-03-16 12:00:00,1.8452885,1.8729829,3.688737,3.7792468,4.094707,3.0357296
2036-03-17 12:00:00,3.3081517,3.23165,6.894745,5.3235726,3.850714,5.7541614
2036-03-18 12:00:00,2.5238686,3.1778202,4.801108,5.137877,6.4528804,3.5541656
2036-03-19 12:00:00,2.9204009,2.7840352,5.630992,4.4905405,6.887343,6.188016
2036-03-20 12:00:00,2.3314872,2.3134882,5.7544827,5.327643,6.8379436,7.4063
2036-03-21 12:00:00,2.3686569,2.3112955,4.989236,3.9695702,7.4414935,5.445509
2036-03-22 12:00:00,1.8264191,2.3009145,3.801361,3.7884936,7.1705356,3.6416678
2036-03-23 12:00:00,2.1303833,2.498282,6.1349573,6.0713396,9.115468,5.508819
2036-03-24 12:00:00,3.9307625,4.3767447,4.7137713,9.149535,10.589427,4.614554
2036-03-25 12:00:00,2.8077946,2.4815793,4.0335035,4.4249725,10.700344,2.9945931
2036-03-26 12:00:00,1.0534497,1.3056161,3.1060066,2.8896463,7.708237,2.8481214
2036-03-27 12:00:00,2.041287,2.302128,5.8872113,6.1568604,5.0219073,5.6305323
2036-03-28 12:00:00,5.534566,5.336596,7.0082364,8.269867,6.6855493,7.56641
2036-03-29 12:00:00,3.8550127,3.8249035,5.9649773,7.6733093,9.053098,6.360094
2036-03-30 12:00:00,2.2609415,2.482584,5.4625444,7.9257584,8.938365,6.0193205
2036-03-31 12:00:00,3.0894692,2.9846575,6.2525735,6.551744,5.7248816,5.6167603
2036-04-01 12:00:00,2.7223194,3.3056672,5.485439,7.6525226,7.9070306,6.744143
2036-04-02 12:00:00,3.3674936,2.9723308,4.570234,6.4498086,10.219258,3.8224282
2036-04-03 12:00:00,3.8304532,3.512114,5.5053363,4.365527,7.760882,4.75915
2036-04-04 12:00:00,4.1880064,3.803816,6.4625087,4.9421425,8.468879,5.992675
2036-04-05 12:00:00,4.805253,4.518144,8.7963295,6.696289,9.12267,8.500593
