,Norway,NO1,NO2,NO3,NO4,NO5
2036-03-08 12:00:00,1.9836385,1.6003451,5.3538895,2.8054278,6.041625,2.4560492
2036-03-09 12:00:00,2.1219032,1.7711301,6.3677487,3.195024,5.80751,3.08036
2036-03-10 12:00:00,1.713876,1.5956541,6.169527,3.8465323,3.5891929,3.592736
2036-03-11 12:00:00,2.7406058,2.3606067,7.1297555,4.664508,3.5219855,3.8170996
2036-03-12 12:00:00,2.406766,2.338472,4.72869,4.8626704,3.758274,2.6536245
2036-03-13 12:00:00,1.3503265,1.5834062,3.5728214,4.7643466,6.4328475,3.2511976
2036-03-14 12:00:00,2.5336223,2.4314113,4.0154767,5.595063,6.5872273,3.3372796
2036-03-15 12:00:00,1.8151948,1.6061136,3.3371043,5.420218,5.530823,3.1119053
2036-03-16 12:00:00,2.5333257,2.2532449,3.8052804,6.887329,5.0742974,4.0370946
2036-03-17 12:00:00,2.2700562,2.0920794,3.048285,6.7168984,5.0747657,3.4906347
2036-03-18 12:00:00,3.6732864,2.9615574,5.9220185,6.3313613,4.7228665,4.8835397
2036-03-19 12:00:00,5.015977,4.3350177,8.225105,7.510089,4.8884487,6.5642195
2036-03-20 12:00:00,3.7629216,3.4608498,6.610949,5.7427735,3.363595,4.3057866
2036-03-21 12:00:00,2.5615325,2.385466,5.0590754,6.1291313,3.2981613,4.040464
2036-03-22 12:00:00,1.9623618,1.626932,5.0198746,3.2746785,3.2435617,3.9213257
2036-03-23 12:00:00,1.4655647,1.5013196,4.1395984,3.8582208,3.0816462,3.131557
2036-03-24 12:00:00,2.2232785,1.9997017,3.975783,4.444289,3.665623,3.156434
2036-03-25 12:00:00,3.421087,3.0749462,3.4374166,4.63462,4.847921,2.5624068
2036-03-26 12:00:00,1.9870079,1.8477069,3.1042862,4.473768,5.1892157,2.3293536
2036-03-27 12:00:00,2.1011112,1.9402683,3.910042,3.8933053,5.139558,2.2026403
2036-03-28 12:00:00,1.5708737,1.4726464,3.2336857,3.5492778,5.870322,2.4836059
2036-03-29 12:00:00,2.2004294,1.7436721,3.9130373,4.4169254,5.3794637,2.429
2036-03-30 12:00:00,2.3112953,2.1641264,4.445139,3.8256876,4.5999627,1.8376361
2036-03-31 12:00:00,2.0342503,1.9756839,5.114543,3.6141007,4.6095786,3.951869
2036-04-01 12:00:00,3.795036,3.3909738,6.711905,4.709321,4.934964,5.0236044
2036-04-02 12:00:00,2.2921858,2.3260808,3.6763878,4.7551417,4.9126515,2.9292111
2036-04-03 12:00:00,2.98687,2.7999911,3.4528263,5.5245037,3.7383924,3.6787074
2036-04-04 12:00:00,0.9645624,1.295107,2.509706,3.4917505,3.7342694,1.6237707
2036-04-05 12:00:00,3.0487118,2.8021421,4.7759905,5.2519135,3.724547,3.0086443
2036-04-06 12:00:00,2.468259,2.1492934,2.9645128,4.115541,4.5879736,2.5702891
2036-04-07 12:00:00,2.1868083,1.9017646,3.311346,3.1284366,4.6142516,3.1786482
2036-04-08 12:00:00,2.4169168,1.8048663,3.9203928,4.343515,4.3052077,3.339696
2036-04-09 12:00:00,1.6373783,1.6832978,3.9453337,3.6917298,4.41308,3.0690274
2036-04-10 12:00:00,1.6197854,1.2357929,2.130323,3.1641953,4.682,1.8927017
2036-04-11 12:00:00,2.0148365,1.689271,2.8523831,2.7747984,4.786273,1.6499877
2036-04-12 12:00:00,2.3902822,2.1131558,2.750814,6.545429,7.074565,2.648721
2036-04-13 12:00:00,2.168068,2.0286305,3.382986,3.785407,5.7268767,2.2495635
2036-04-14 12:00:00,2.068375,1.6243209,2.9543335,2.1499307,4.808933,2.1720002
