,Norway,NO1,NO2,NO3,NO4,NO5
1971-03-11 12:00:00,2.4047816,3.2629325,3.7841606,6.0076537,7.3615036,4.208212
1971-03-12 12:00:00,3.1620529,3.289775,6.441043,5.2553005,5.1500025,4.8386073
1971-03-13 12:00:00,2.6515167,2.9571133,9.734561,4.954688,6.4982605,6.488732
1971-03-14 12:00:00,3.6650612,3.8898382,8.327383,7.507914,7.2953305,8.163868
1971-03-15 12:00:00,3.8166146,3.524204,5.983698,7.722696,6.606859,6.694251
1971-03-16 12:00:00,2.485696,2.7919722,4.466484,6.484354,6.521912,5.18233
1971-03-17 12:00:00,2.336027,2.0791216,4.5898404,3.753692,7.1493745,3.289696
1971-03-18 12:00:00,2.5074003,2.6871104,6.3003283,5.8102455,11.477161,4.1573963
1971-03-19 12:00:00,2.986201,3.0433,6.1949015,5.000761,5.016928,4.8524017
1971-03-20 12:00:00,2.2430587,2.1145756,4.5284233,3.937364,3.6810222,3.5244427
1971-03-21 12:00:00,2.6184373,2.3775039,5.5229015,3.9593246,3.454914,3.110339
1971-03-22 12:00:00,3.8512194,3.8947024,7.7082663,6.4380984,3.619717,5.1770124
1971-03-23 12:00:00,3.3080878,3.1364164,8.172238,5.507018,3.0132203,5.072953
1971-03-24 12:00:00,1.3230524,1.4676346,4.0940986,2.8268719,3.134864,2.2093835
1971-03-25 12:00:00,2.563884,2.5949776,2.98248,2.769661,3.5997171,2.3946416
1971-03-26 12:00:00,2.3928127,2.113687,3.9407094,3.4123907,5.5898066,2.85865
1971-03-27 12:00:00,3.4109569,3.6000426,4.0384264,5.2462826,7.0219917,3.7332642
1971-03-28 12:00:00,4.2118154,3.2969744,5.3518405,4.5877304,4.3800006,3.059996
1971-03-29 12:00:00,2.475981,2.6632104,3.9111066,4.774051,6.902468,3.347181
1971-03-30 12:00:00,3.4456224,3.7526267,4.0962176,5.115316,6.039913,4.712869
1971-03-31 12:00:00,2.6058931,2.809911,4.3097463,4.7933893,5.2443676,4.434017
1971-04-01 12:00:00,2.5932043,2.733333,5.0135393,5.260882,6.9544845,4.3997254
1971-04-02 12:00:00,2.565347,2.2073512,3.905717,3.0499132,5.244568,2.7910016
1971-04-03 12:00:00,3.3891401,2.9417725,4.826102,4.0522366,3.780078,3.4194112
1971-04-04 12:00:00,2.5088284,2.0947452,5.8394713,2.977856,7.38278,3.1290753
1971-04-05 12:00:00,3.1524997,2.897315,6.6613073,4.2759576,8.78773,3.8600347
1971-04-06 12:00:00,1.7917614,2.0775378,5.763029,4.252324,7.074499,3.4429295
1971-04-07 12:00:00,1.2054853,1.303364,3.8100812,2.6947155,4.9980326,2.4020655
1971-04-08 12:00:00,3.0644462,2.433073,4.3462496,2.876168,4.1364365,2.8084311
1971-04-09 12:00:00,2.4687104,2.3391306,5.0141773,4.261369,6.458948,2.38821
1971-04-10 12:00:00,2.2767358,1.847663,3.9018385,5.497039,7.9284434,2.1355505
1971-04-11 12:00:00,1.6346791,2.231528,2.8930113,6.20012,7.997301,2.0613272
1971-04-12 12:00:00,1.8989532,2.1475055,2.9134324,4.6924353,5.774266,1.7108713
1971-04-13 12:00:00,1.3612038,1.2282642,2.1905468,3.3454244,5.751101,1.4813306
1971-04-14 12:00:00,1.0254133,1.0936364,1.8492302,3.0124862,5.312864,1.5531899
1971-04-15 12:00:00,2.4420843,2.10309,2.7956612,2.5068285,4.4746976,2.354648
1971-04-16 12:00:00,3.4710515,2.881083,4.9377475,3.6662912,3.1403866,3.270799
1971-04-17 12:00:00,3.3609474,2.9873362,6.3415422,3.6864867,3.2226615,3.7019005
1971-04-18 12:00:00,2.6643913,2.104926,5.7604604,2.9196086,3.6440213,3.221078
