,Norway,NO1,NO2,NO3,NO4,NO5
2036-09-02 12:00:00,3.4124095,3.1251771,4.4954867,3.5827923,3.1986678,3.1639924
2036-09-03 12:00:00,1.9904394,1.6408896,2.9566715,3.1880114,3.1780338,2.3216534
2036-09-04 12:00:00,2.3694274,2.413095,4.12497,4.616369,5.039291,2.613526
2036-09-05 12:00:00,1.4889585,1.70579,3.2356803,3.1729252,4.772393,1.9399332
2036-09-06 12:00:00,2.1041625,1.805763,5.428338,3.1390388,3.9290433,3.0564322
2036-09-07 12:00:00,2.0390992,1.5229107,3.9677978,3.0849698,3.1900952,2.5167081
2036-09-08 12:00:00,1.7056046,1.3728906,2.397657,2.3549795,2.896194,1.4441867
2036-09-09 12:00:00,0.7588209,0.85650957,1.3962203,2.1039553,3.0817657,0.953492
2036-09-10 12:00:00,1.2120073,1.2134801,2.6039796,2.5453317,2.234948,1.1628277
2036-09-11 12:00:00,4.2204084,3.1462443,4.288962,2.9279323,2.5072107,2.3321517
2036-09-12 12:00:00,1.7176762,2.0074227,3.0381694,2.7948484,3.6376858,2.4585793
2036-09-13 12:00:00,2.1979089,1.7291881,3.9529157,2.9634914,4.366449,2.4751246
2036-09-14 12:00:00,2.0721188,1.774091,3.3831594,3.443124,4.157716,2.1626759
2036-09-15 12:00:00,1.3406599,1.4561173,4.9732933,3.2468545,2.480061,3.096896
2036-09-16 12:00:00,3.290271,3.1539133,6.4028773,5.733804,3.8638005,4.9676886
2036-09-17 12:00:00,3.697148,3.3393147,6.3584876,6.103884,5.772607,5.6176414
2036-09-18 12:00:00,2.870159,2.663547,4.03918,5.2352467,5.569627,3.0447826
2036-09-19 12:00:00,1.8247036,1.6598108,2.9927363,5.4059043,4.8228154,2.7260191
2036-09-20 12:00:00,2.2361312,2.237377,4.452809,6.402864,4.8239326,5.0009584
2036-09-21 12:00:00,3.4844153,3.2813182,5.7339616,6.4120784,5.8798103,4.639543
2036-09-22 12:00:00,2.2307642,1.7730949,3.0229588,3.2327669,3.5265746,2.3206792
2036-09-23 12:00:00,1.3346962,1.393401,3.072542,3.0035226,2.4740639,2.7908614
2036-09-24 12:00:00,2.431751,2.0024605,3.9109523,5.644679,5.27558,3.8898833
2036-09-25 12:00:00,1.1733446,1.1559979,3.1959274,2.9700954,5.3422627,2.6837156
2036-09-26 12:00:00,0.98336995,1.1497922,3.297412,2.3707724,4.5831223,2.127457
2036-09-27 12:00:00,1.6860746,1.8883489,4.792903,3.6928878,3.3274705,3.0442379
2036-09-28 12:00:00,2.3526883,2.3114288,4.724701,4.746865,4.44863,2.6248226
2036-09-29 12:00:00,2.897023,2.315631,4.9192758,4.0993843,4.020251,2.8594463
2036-09-30 12:00:00,3.230526,2.6307154,5.001553,6.1985755,4.243947,3.8781428
2036-10-01 12:00:00,2.410318,2.3094847,4.1878138,5.441887,2.9385595,2.9724307
2036-10-02 12:00:00,2.4508243,2.3639836,3.6136732,3.7264345,2.9325974,2.5549643
2036-10-03 12:00:00,1.1487292,1.1918651,2.5294454,2.6342793,4.654768,1.3516328
2036-10-04 12:00:00,2.1680593,2.155877,4.9153824,3.2774262,4.4829493,3.3130627
2036-10-05 12:00:00,2.8498626,2.288303,4.183408,3.4506114,3.649633,3.9874387
2036-10-06 12:00:00,1.9191743,2.195464,4.054621,5.759892,6.3222146,3.175848
2036-10-07 12:00:00,1.8054092,1.9461696,3.073318,2.7745318,3.1677525,1.955874
2036-10-08 12:00:00,1.2183187,1.1771914,1.9391618,3.7757237,2.8788278,2.0066986
2036-10-09 12:00:00,1.2914037,1.1302117,1.8315532,4.802197,4.5176783,1.514263
2036-10-10 12:00:00,1.8197582,1.5096648,4.643663,3.0333776,5.3523192,1.783553
2036-10-11 12:00:00,2.0331001,1.7121387,3.9602559,3.5232382,4.026553,2.0473049
2036-10-12 12:00:00,0.8586689,0.85266,3.437453,1.9445654,5.0644884,1.4363939
2036-10-13 12:00:00,2.9498575,2.32816,4.140071,3.888806,5.034771,2.0213282
2036-10-14 12:00:00,1.58559,1.5008588,2.1458182,4.141112,4.6638217,1.8956051
2036-10-15 12:00:00,3.2742767,2.9127605,2.868389,5.01389,4.2685227,2.8461986
2036-10-16 12:00:00,2.2963164,2.347075,2.2378507,4.355745,3.2145436,1.9609427
2036-10-17 12:00:00,1.6639622,1.7423981,2.441964,3.2235277,3.456116,2.2669291
2036-10-18 12:00:00,1.3394006,1.4691497,1.4484221,2.262147,3.367644,1.3783739
2036-10-19 12:00:00,1.2741876,1.0474323,2.3433914,1.9559661,2.8937209,1.2843188
