,Norway,NO1,NO2,NO3,NO4,NO5
2071-01-25 16:30:00,0.012709304,0.026976194,1.3163089,0.04097045,0.0,0.5237122
2071-01-25 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-25 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-26 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-26 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-26 07:30:00,9.65341,6.9810596,3.6226635,1.8968611,0.1347985,3.5118604
2071-01-26 10:30:00,118.52034,95.19735,52.586193,78.12885,18.194128,78.763115
2071-01-26 13:30:00,94.76219,67.26095,40.58977,55.50106,5.4905634,61.767338
2071-01-26 16:30:00,0.06029145,0.052020643,0.50308216,0.09008437,0.0,0.4570403
2071-01-26 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-26 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-27 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-27 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-27 07:30:00,7.7027087,6.0047326,5.4641695,2.220809,0.221824,4.084367
2071-01-27 10:30:00,57.642006,68.83931,70.19825,82.44554,24.323454,92.69612
2071-01-27 13:30:00,30.451973,44.02098,50.83991,59.140476,7.472665,73.70258
2071-01-27 16:30:00,0.048121408,0.052267168,0.8163157,0.1295236,0.0,0.6880237
2071-01-27 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-27 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-28 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-28 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-28 07:30:00,3.6280313,3.9559464,7.410237,2.371817,0.2976182,3.2899754
2071-01-28 10:30:00,35.079166,48.00558,108.83417,83.843185,24.57019,81.230804
2071-01-28 13:30:00,25.749508,34.983326,89.05867,61.327698,8.286487,76.237816
2071-01-28 16:30:00,0.07538822,0.091803595,1.2885691,0.16739923,0.0,0.9851354
2071-01-28 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-28 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-29 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-29 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-29 07:30:00,6.632466,6.3234177,7.9640107,2.9265213,0.4534858,4.319498
2071-01-29 10:30:00,101.332596,82.15425,113.45607,78.12726,28.016241,87.3107
2071-01-29 13:30:00,70.352036,59.14714,104.39028,57.888443,9.698849,77.23129
2071-01-29 16:30:00,0.21721362,0.1759739,2.6758187,0.162588,0.0,1.318799
2071-01-29 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-29 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-30 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-30 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-30 07:30:00,15.004469,10.676223,8.277733,3.4543402,0.69419545,5.3385673
2071-01-30 10:30:00,155.29507,114.98032,94.35006,85.16888,33.95018,99.359795
2071-01-30 13:30:00,117.40971,86.980865,77.438896,66.27117,10.678991,87.90877
2071-01-30 16:30:00,0.60411584,0.39445123,2.007072,0.31137103,0.0,1.655577
2071-01-30 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-30 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-31 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-31 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-31 07:30:00,8.843016,8.423119,4.1575656,4.490152,0.9785507,3.908262
2071-01-31 10:30:00,64.63045,71.906624,42.807842,87.95367,32.068523,61.05001
2071-01-31 13:30:00,36.402893,46.79428,35.7739,61.91121,11.484879,52.576874
2071-01-31 16:30:00,0.29554468,0.23999284,1.0714165,0.2620666,0.0,0.8713265
2071-01-31 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-01-31 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-01 07:30:00,5.5703583,6.4273243,4.0083923,3.8344564,1.1232309,5.18607
2071-02-01 10:30:00,45.713364,59.827835,43.710125,67.645874,31.361649,71.886894
2071-02-01 13:30:00,34.32927,45.57313,38.905838,51.26838,9.919197,63.2248
2071-02-01 16:30:00,0.35801655,0.36355993,1.4105884,0.39960027,0.0,1.7622751
2071-02-01 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-01 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-02 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-02 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-02 07:30:00,15.517633,12.140272,9.04645,4.8873134,1.5446612,6.154701
2071-02-02 10:30:00,116.02044,110.696976,92.45354,75.89144,37.08931,87.680916
2071-02-02 13:30:00,99.149536,93.69815,84.42074,55.850544,13.391852,80.00055
2071-02-02 16:30:00,1.1731284,0.9267299,3.1917653,0.5136827,0.0,2.2377892
2071-02-02 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-02 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-03 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-03 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-03 07:30:00,24.755737,18.918264,15.700604,3.6224616,1.7999358,8.617899
2071-02-03 10:30:00,165.5199,144.82454,146.77208,54.462612,31.761745,123.04561
2071-02-03 13:30:00,108.97827,96.355255,146.17682,53.579685,8.7724495,124.566414
2071-02-03 16:30:00,1.378767,1.1634927,5.7395973,0.8113137,0.0,3.7622445
2071-02-03 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-03 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2071-02-04 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
